Produktvariante;Prozessschritt;Auftragsnummer;Prozessbeschreibung;Prozessnummer;Startdatum;Startzeit;Enddatum;Endzeit;Arbeitsstation;Transportzeit
8111;50;1355;pressing for time in seconds;110;12.05.2021;18:02:03;12.05.2021;18:02:05;7;14
8111;60;1355;store a part from stopper 2;211;12.05.2021;18:03:40;12.05.2021;18:03:52;5;1126
8111;10;1355;release a defined part on stopper 1;212;12.05.2021;17:52:08;12.05.2021;17:52:22;5;0
8111;20;1355;feed part from magazin;200;12.05.2021;17:52:49;12.05.2021;17:52:51;11;27
8111;30;1355;assembly part with defined PCB;300;12.05.2021;18:04:50;12.05.2021;18:06:29;8;6
8111;40;1355;feed part from magazin;200;12.05.2021;18:07:19;12.05.2021;18:07:21;6;63
8111;50;1355;pressing for time in seconds;110;12.05.2021;18:07:35;12.05.2021;18:07:37;7;14
8111;60;1355;store a part from stopper 2;211;12.05.2021;18:10:02;12.05.2021;18:10:16;5;1126
8111;10;1355;release a defined part on stopper 1;212;12.05.2021;17:53:40;12.05.2021;17:53:56;5;0
8111;20;1355;feed part from magazin;200;12.05.2021;17:54:22;12.05.2021;17:54:24;11;27
8111;30;1355;assembly part with defined PCB;300;12.05.2021;18:06:33;12.05.2021;18:08:11;8;6
8111;40;1355;feed part from magazin;200;12.05.2021;18:08:54;12.05.2021;18:08:57;6;63
8111;50;1355;pressing for time in seconds;110;12.05.2021;18:09:10;12.05.2021;18:09:12;7;14
8111;60;1355;store a part from stopper 2;211;12.05.2021;18:10:32;12.05.2021;18:10:47;5;1126
8010;10;1356;release a defined part on stopper 1;212;12.05.2021;18:05:51;12.05.2021;18:06:05;5;0
8010;20;1356;feed part from magazin;200;12.05.2021;18:06:32;12.05.2021;18:06:34;11;27
8010;30;1356;assemble a PCB with one fuse left;302;12.05.2021;18:08:48;12.05.2021;18:11:05;8;6
8010;40;1356;feed part from magazin;200;12.05.2021;18:11:58;12.05.2021;18:12:01;6;63
8010;50;1356;pressing for time in seconds;110;12.05.2021;18:12:18;12.05.2021;18:12:20;7;14
8010;60;1356;store a part from stopper 2;211;12.05.2021;18:14:14;12.05.2021;18:14:26;5;1126
8010;10;1356;release a defined part on stopper 1;212;12.05.2021;18:06:09;12.05.2021;18:06:21;5;0
8010;20;1356;feed part from magazin;200;12.05.2021;18:06:48;12.05.2021;18:06:50;11;27
8010;30;1356;assemble a PCB with one fuse left;302;12.05.2021;18:11:10;12.05.2021;18:12:53;8;6
8010;40;1356;feed part from magazin;200;12.05.2021;18:13:38;12.05.2021;18:13:40;6;63
8010;50;1356;pressing for time in seconds;110;12.05.2021;18:13:57;12.05.2021;18:14:00;7;14
8010;60;1356;store a part from stopper 2;211;12.05.2021;18:15:20;12.05.2021;18:15:33;5;1126
8010;10;1356;release a defined part on stopper 1;212;12.05.2021;18:06:25;12.05.2021;18:06:37;5;0
8010;20;1356;feed part from magazin;200;12.05.2021;18:07:04;12.05.2021;18:07:05;11;27
8010;30;1356;assemble a PCB with one fuse left;302;12.05.2021;18:12:58;12.05.2021;18:14:41;8;6
8010;40;1356;feed part from magazin;200;12.05.2021;18:15:31;12.05.2021;18:15:33;6;63
8010;50;1356;pressing for time in seconds;110;12.05.2021;18:15:47;12.05.2021;18:15:49;7;14
8010;60;1356;store a part from stopper 2;211;12.05.2021;18:17:24;12.05.2021;18:17:35;5;1126
8010;10;1356;release a defined part on stopper 1;212;12.05.2021;18:07:53;12.05.2021;18:08:07;5;0
8010;20;1356;feed part from magazin;200;12.05.2021;18:08:34;12.05.2021;18:08:36;11;27
8010;30;1356;assemble a PCB with one fuse left;302;12.05.2021;18:16:46;12.05.2021;18:18:29;8;6
8010;40;1356;feed part from magazin;200;12.05.2021;18:19:14;12.05.2021;18:19:16;6;63
8010;50;1356;pressing for time in seconds;110;12.05.2021;18:19:31;12.05.2021;18:19:33;7;14
8010;60;1356;store a part from stopper 2;211;12.05.2021;18:21:21;12.05.2021;18:21:32;5;1126
8010;10;1356;release a defined part on stopper 1;212;12.05.2021;18:08:11;12.05.2021;18:08:25;5;0
8010;20;1356;feed part from magazin;200;12.05.2021;18:08:52;12.05.2021;18:08:53;11;27
8010;30;1356;assemble a PCB with one fuse left;302;12.05.2021;18:24:45;12.05.2021;18:26:28;8;6
8010;40;1356;feed part from magazin;200;12.05.2021;18:27:09;12.05.2021;18:27:12;6;63
8010;50;1356;pressing for time in seconds;110;12.05.2021;18:27:25;12.05.2021;18:27:27;7;14
8010;60;1356;store a part from stopper 2;211;12.05.2021;18:29:02;12.05.2021;18:29:14;5;1126
8011;10;1356;release a defined part on stopper 1;212;12.05.2021;18:08:29;12.05.2021;18:08:42;5;0
8011;20;1356;feed part from magazin;200;12.05.2021;18:09:09;12.05.2021;18:09:11;11;27
8011;30;1356;assemble a PCB with fuse left and right ;304;12.05.2021;18:14:47;12.05.2021;18:16:39;8;6
8011;40;1356;feed part from magazin;200;12.05.2021;18:17:46;12.05.2021;18:17:48;6;63
8011;50;1356;pressing for time in seconds;110;12.05.2021;18:18:06;12.05.2021;18:18:08;7;14
8011;60;1356;store a part from stopper 2;211;12.05.2021;18:19:54;12.05.2021;18:20:06;5;1126
8011;10;1356;release a defined part on stopper 1;212;12.05.2021;18:08:46;12.05.2021;18:09:00;5;0
8011;20;1356;feed part from magazin;200;12.05.2021;18:09:26;12.05.2021;18:09:28;11;27
8011;30;1356;assemble a PCB with fuse left and right ;304;12.05.2021;18:20:49;12.05.2021;18:22:41;8;6
8011;40;1356;feed part from magazin;200;12.05.2021;18:23:37;12.05.2021;18:23:40;6;63
8011;50;1356;pressing for time in seconds;110;12.05.2021;18:23:55;12.05.2021;18:23:58;7;14
8011;60;1356;store a part from stopper 2;211;12.05.2021;18:25:47;12.05.2021;18:25:59;5;1126
8011;10;1356;release a defined part on stopper 1;212;12.05.2021;18:09:18;12.05.2021;18:09:32;5;0
8011;20;1356;feed part from magazin;200;12.05.2021;18:09:59;12.05.2021;18:10:01;11;27
8011;30;1356;assemble a PCB with fuse left and right ;304;12.05.2021;18:18:53;12.05.2021;18:20:45;8;6
8011;40;1356;feed part from magazin;200;12.05.2021;18:21:27;12.05.2021;18:21:29;6;63
8011;50;1356;pressing for time in seconds;110;12.05.2021;18:21:53;12.05.2021;18:21:55;7;14
8011;60;1356;store a part from stopper 2;211;12.05.2021;18:23:31;12.05.2021;18:23:43;5;1126
8011;10;1356;release a defined part on stopper 1;212;12.05.2021;18:12:09;12.05.2021;18:12:23;5;0
8011;20;1356;feed part from magazin;200;12.05.2021;18:12:50;12.05.2021;18:12:51;11;27
8011;30;1356;assemble a PCB with fuse left and right ;304;12.05.2021;18:22:48;12.05.2021;18:24:40;8;6
8011;40;1356;feed part from magazin;200;12.05.2021;18:25:25;12.05.2021;18:25:27;6;63
8011;50;1356;pressing for time in seconds;110;12.05.2021;18:25:49;12.05.2021;18:25:52;7;14
8011;60;1356;store a part from stopper 2;211;12.05.2021;18:27:31;12.05.2021;18:27:43;5;1126
8011;10;1356;release a defined part on stopper 1;212;12.05.2021;18:12:29;12.05.2021;18:12:44;5;0
8011;20;1356;feed part from magazin;200;12.05.2021;18:13:10;12.05.2021;18:13:13;11;27
8011;30;1356;assemble a PCB with fuse left and right ;304;12.05.2021;18:26:32;12.05.2021;18:28:25;8;6
8011;40;1356;feed part from magazin;200;12.05.2021;18:29:24;12.05.2021;18:29:26;6;63
8011;50;1356;pressing for time in seconds;110;12.05.2021;18:29:45;12.05.2021;18:29:47;7;14
8011;60;1356;store a part from stopper 2;211;12.05.2021;18:31:23;12.05.2021;18:31:35;5;1126
8110;20;1357;feed part from magazin;200;12.05.2021;18:20:35;12.05.2021;18:20:36;11;27
8110;30;1357;assembly part with defined PCB;300;12.05.2021;18:39:20;12.05.2021;18:40:50;8;6
8110;40;1357;feed part from magazin;200;12.05.2021;18:41:31;12.05.2021;18:41:33;6;63
8110;50;1357;pressing for time in seconds;110;12.05.2021;18:41:46;12.05.2021;18:41:48;7;14
8110;60;1357;store a part from stopper 2;211;12.05.2021;18:43:09;12.05.2021;18:43:21;5;1126
8110;10;1357;release a defined part on stopper 1;212;12.05.2021;18:19:27;12.05.2021;18:19:40;5;0
8110;10;1357;release a defined part on stopper 1;212;12.05.2021;18:20:07;12.05.2021;18:20:20;5;0
8110;20;1357;feed part from magazin;200;12.05.2021;18:20:47;12.05.2021;18:20:48;11;27
8110;30;1357;assembly part with defined PCB;300;12.05.2021;18:30:44;12.05.2021;18:32:14;8;6
8110;40;1357;feed part from magazin;200;12.05.2021;18:33:04;12.05.2021;18:33:07;6;63
8110;50;1357;pressing for time in seconds;110;12.05.2021;18:33:20;12.05.2021;18:33:22;7;14
8110;60;1357;store a part from stopper 2;211;12.05.2021;18:34:58;12.05.2021;18:35:11;5;1126
8110;10;1357;release a defined part on stopper 1;212;12.05.2021;18:20:29;12.05.2021;18:20:42;5;0
8110;20;1357;feed part from magazin;200;12.05.2021;18:21:09;12.05.2021;18:21:11;11;27
8110;30;1357;assembly part with defined PCB;300;12.05.2021;18:35:40;12.05.2021;18:37:11;8;6
8110;40;1357;feed part from magazin;200;12.05.2021;18:37:56;12.05.2021;18:37:59;6;63
8110;50;1357;pressing for time in seconds;110;12.05.2021;18:38:14;12.05.2021;18:38:16;7;14
8110;60;1357;store a part from stopper 2;211;12.05.2021;18:39:58;12.05.2021;18:40:10;5;1126
8110;10;1357;release a defined part on stopper 1;212;12.05.2021;18:21:37;12.05.2021;18:21:51;5;0
8110;20;1357;feed part from magazin;200;12.05.2021;18:22:18;12.05.2021;18:22:20;11;27
8110;30;1357;assembly part with defined PCB;300;12.05.2021;18:28:45;12.05.2021;18:30:39;8;6
8110;40;1357;feed part from magazin;200;12.05.2021;18:31:30;12.05.2021;18:31:33;6;63
8110;50;1357;pressing for time in seconds;110;12.05.2021;18:31:48;12.05.2021;18:31:51;7;14
8110;60;1357;store a part from stopper 2;211;12.05.2021;18:33:51;12.05.2021;18:34:04;5;1126
8110;10;1357;release a defined part on stopper 1;212;12.05.2021;18:23:04;12.05.2021;18:23:17;5;0
8110;20;1357;feed part from magazin;200;12.05.2021;18:24:12;12.05.2021;18:24:14;11;27
8110;30;1357;assembly part with defined PCB;300;12.05.2021;18:34:05;12.05.2021;18:35:36;8;6
8110;40;1357;feed part from magazin;200;12.05.2021;18:36:21;12.05.2021;18:36:24;6;63
8110;50;1357;pressing for time in seconds;110;12.05.2021;18:36:37;12.05.2021;18:36:39;7;14
8110;60;1357;store a part from stopper 2;211;12.05.2021;18:38:29;12.05.2021;18:38:41;5;1126
8111;30;1357;assembly part with defined PCB;300;12.05.2021;18:32:19;12.05.2021;18:33:58;8;6
8111;40;1357;feed part from magazin;200;12.05.2021;18:34:52;12.05.2021;18:34:54;6;63
8111;50;1357;pressing for time in seconds;110;12.05.2021;18:35:15;12.05.2021;18:35:17;7;14
8111;60;1357;store a part from stopper 2;211;12.05.2021;18:36:37;12.05.2021;18:36:52;5;1126
8111;10;1357;release a defined part on stopper 1;212;12.05.2021;18:26:00;12.05.2021;18:26:14;5;0
8111;20;1357;feed part from magazin;200;12.05.2021;18:26:40;12.05.2021;18:26:42;11;27
8111;10;1357;release a defined part on stopper 1;212;12.05.2021;18:27:44;12.05.2021;18:27:58;5;0
8111;20;1357;feed part from magazin;200;12.05.2021;18:28:52;12.05.2021;18:28:54;11;27
8111;30;1357;assembly part with defined PCB;300;12.05.2021;18:40:55;12.05.2021;18:42:34;8;6
8111;40;1357;feed part from magazin;200;12.05.2021;18:43:15;12.05.2021;18:43:18;6;63
8111;50;1357;pressing for time in seconds;110;12.05.2021;18:43:31;12.05.2021;18:43:33;7;14
8111;60;1357;store a part from stopper 2;211;12.05.2021;18:45:42;12.05.2021;18:45:54;5;1126
8111;10;1357;release a defined part on stopper 1;212;12.05.2021;18:29:40;12.05.2021;18:29:55;5;0
8111;20;1357;feed part from magazin;200;12.05.2021;18:30:21;12.05.2021;18:30:24;11;27
8111;30;1357;assembly part with defined PCB;300;12.05.2021;18:37:32;12.05.2021;18:39:15;8;6
8111;40;1357;feed part from magazin;200;12.05.2021;18:39:58;12.05.2021;18:40:01;6;63
8111;50;1357;pressing for time in seconds;110;12.05.2021;18:40:16;12.05.2021;18:40:18;7;14
8111;60;1357;store a part from stopper 2;211;12.05.2021;18:41:51;12.05.2021;18:42:03;5;1126
8111;10;1357;release a defined part on stopper 1;212;12.05.2021;18:31:36;12.05.2021;18:31:51;5;0
8111;20;1357;feed part from magazin;200;12.05.2021;18:32:17;12.05.2021;18:32:19;11;27
8111;30;1357;assembly part with defined PCB;300;12.05.2021;18:42:39;12.05.2021;18:44:18;8;6
8111;40;1357;feed part from magazin;200;12.05.2021;18:45:03;12.05.2021;18:45:05;6;63
8111;50;1357;pressing for time in seconds;110;12.05.2021;18:45:18;12.05.2021;18:45:20;7;14
8111;60;1357;store a part from stopper 2;211;12.05.2021;18:47:07;12.05.2021;18:47:19;5;1126
8111;10;1357;release a defined part on stopper 1;212;12.05.2021;18:33:20;12.05.2021;18:33:35;5;0
8111;20;1357;feed part from magazin;200;12.05.2021;18:34:02;12.05.2021;18:34:03;11;27
8111;30;1357;assembly part with defined PCB;300;12.05.2021;18:44:41;12.05.2021;18:46:21;8;6
8111;40;1357;feed part from magazin;200;12.05.2021;18:47:02;12.05.2021;18:47:04;6;63
8111;50;1357;pressing for time in seconds;110;12.05.2021;18:47:18;12.05.2021;18:47:20;7;14
8111;60;1357;store a part from stopper 2;211;12.05.2021;18:49:01;12.05.2021;18:49:13;5;1126
8010;10;1358;release a defined part on stopper 1;212;12.05.2021;18:42:08;12.05.2021;18:42:22;5;0
8010;20;1358;feed part from magazin;200;12.05.2021;18:42:49;12.05.2021;18:42:50;11;27
8010;30;1358;assemble a PCB with one fuse left;302;12.05.2021;18:46:26;12.05.2021;18:48:43;8;6
8010;40;1358;feed part from magazin;200;12.05.2021;18:49:39;12.05.2021;18:49:41;6;63
8010;50;1358;pressing for time in seconds;110;12.05.2021;18:49:55;12.05.2021;18:49:57;7;14
8010;60;1358;store a part from stopper 2;211;12.05.2021;18:51:33;12.05.2021;18:51:45;5;1126
8010;10;1358;release a defined part on stopper 1;212;12.05.2021;18:43:42;12.05.2021;18:43:55;5;0
8010;20;1358;feed part from magazin;200;12.05.2021;18:44:22;12.05.2021;18:44:24;11;27
8010;30;1358;assemble a PCB with one fuse left;302;12.05.2021;18:48:48;12.05.2021;18:50:32;8;6
8010;40;1358;feed part from magazin;200;12.05.2021;18:51:17;12.05.2021;18:51:19;6;63
8010;50;1358;pressing for time in seconds;110;12.05.2021;18:51:40;12.05.2021;18:51:43;7;14
8010;60;1358;store a part from stopper 2;211;12.05.2021;18:54:04;12.05.2021;18:54:16;5;1126
8010;10;1358;release a defined part on stopper 1;212;12.05.2021;18:43:58;12.05.2021;18:44:11;5;0
8010;20;1358;feed part from magazin;200;12.05.2021;18:44:38;12.05.2021;18:44:40;11;27
8010;30;1358;assemble a PCB with one fuse left;302;12.05.2021;18:50:36;12.05.2021;18:52:19;8;6
8010;40;1358;feed part from magazin;200;12.05.2021;18:53:20;12.05.2021;18:53:23;6;63
8010;50;1358;pressing for time in seconds;110;12.05.2021;18:53:38;12.05.2021;18:53:40;7;14
8010;60;1358;store a part from stopper 2;211;12.05.2021;18:55:32;12.05.2021;18:55:44;5;1126
8010;10;1358;release a defined part on stopper 1;212;12.05.2021;18:44:15;12.05.2021;18:44:29;5;0
8010;20;1358;feed part from magazin;200;12.05.2021;18:44:56;12.05.2021;18:44:58;11;27
8010;30;1358;assemble a PCB with one fuse left;302;12.05.2021;18:53:28;12.05.2021;18:55:11;8;6
8010;40;1358;feed part from magazin;200;12.05.2021;18:55:58;12.05.2021;18:56:00;6;63
8010;50;1358;pressing for time in seconds;110;12.05.2021;18:56:16;12.05.2021;18:56:18;7;14
8010;60;1358;store a part from stopper 2;211;12.05.2021;18:57:37;12.05.2021;18:57:51;5;1126
8010;10;1358;release a defined part on stopper 1;212;12.05.2021;18:44:48;12.05.2021;18:45:02;5;0
8010;20;1358;feed part from magazin;200;12.05.2021;18:45:29;12.05.2021;18:45:31;11;27
8010;30;1358;assemble a PCB with one fuse left;302;12.05.2021;19:03:47;12.05.2021;19:05:57;8;6
8010;40;1358;feed part from magazin;200;12.05.2021;19:06:38;12.05.2021;19:06:40;6;63
8010;50;1358;pressing for time in seconds;110;12.05.2021;19:07:03;12.05.2021;19:07:05;7;14
8010;60;1358;store a part from stopper 2;211;12.05.2021;19:08:48;12.05.2021;19:09:00;5;1126
8110;10;1358;release a defined part on stopper 1;212;12.05.2021;18:45:13;12.05.2021;18:45:27;5;0
8110;20;1358;feed part from magazin;200;12.05.2021;18:45:53;12.05.2021;18:45:55;11;27
8110;30;1358;assembly part with defined PCB;300;12.05.2021;19:00:37;12.05.2021;19:02:08;8;6
8110;40;1358;feed part from magazin;200;12.05.2021;19:02:49;12.05.2021;19:02:52;6;63
8110;50;1358;pressing for time in seconds;110;12.05.2021;19:03:05;12.05.2021;19:03:07;7;14
8110;60;1358;store a part from stopper 2;211;12.05.2021;19:04:54;12.05.2021;19:05:06;5;1126
8110;10;1358;release a defined part on stopper 1;212;12.05.2021;18:45:54;12.05.2021;18:46:08;5;0
8110;20;1358;feed part from magazin;200;12.05.2021;18:46:35;12.05.2021;18:46:37;11;27
8110;30;1358;assembly part with defined PCB;300;12.05.2021;18:56:51;12.05.2021;18:58:21;8;6
8110;40;1358;feed part from magazin;200;12.05.2021;18:59:13;12.05.2021;18:59:15;6;63
8110;50;1358;pressing for time in seconds;110;12.05.2021;18:59:31;12.05.2021;18:59:33;7;14
8110;60;1358;store a part from stopper 2;211;12.05.2021;19:01:07;12.05.2021;19:01:19;5;1126
8110;10;1358;release a defined part on stopper 1;212;12.05.2021;18:47:25;12.05.2021;18:47:40;5;0
8110;20;1358;feed part from magazin;200;12.05.2021;18:48:07;12.05.2021;18:48:09;11;27
8110;30;1358;assembly part with defined PCB;300;12.05.2021;18:55:16;12.05.2021;18:56:46;8;6
8110;40;1358;feed part from magazin;200;12.05.2021;18:57:28;12.05.2021;18:57:30;6;63
8110;50;1358;pressing for time in seconds;110;12.05.2021;18:57:45;12.05.2021;18:57:47;7;14
8110;60;1358;store a part from stopper 2;211;12.05.2021;18:59:30;12.05.2021;18:59:43;5;1126
8110;10;1358;release a defined part on stopper 1;212;12.05.2021;18:49:14;12.05.2021;18:49:28;5;0
8110;20;1358;feed part from magazin;200;12.05.2021;18:49:55;12.05.2021;18:49:57;11;27
8110;30;1358;assembly part with defined PCB;300;12.05.2021;19:02:12;12.05.2021;19:03:42;8;6
8110;40;1358;feed part from magazin;200;12.05.2021;19:04:26;12.05.2021;19:04:29;6;63
8110;50;1358;pressing for time in seconds;110;12.05.2021;19:04:46;12.05.2021;19:04:48;7;14
8110;60;1358;store a part from stopper 2;211;12.05.2021;19:06:44;12.05.2021;19:06:55;5;1126
8110;10;1358;release a defined part on stopper 1;212;12.05.2021;18:50:56;12.05.2021;18:51:10;5;0
8110;20;1358;feed part from magazin;200;12.05.2021;18:51:37;12.05.2021;18:51:39;11;27
8110;30;1358;assembly part with defined PCB;300;12.05.2021;18:58:28;12.05.2021;18:59:59;8;6
8110;40;1358;feed part from magazin;200;12.05.2021;19:00:40;12.05.2021;19:00:43;6;63
8110;50;1358;pressing for time in seconds;110;12.05.2021;19:00:59;12.05.2021;19:01:01;7;14
8110;60;1358;store a part from stopper 2;211;12.05.2021;19:02:22;12.05.2021;19:02:35;5;1126
8011;10;1359;release a defined part on stopper 1;212;12.05.2021;19:01:20;12.05.2021;19:01:35;5;0
8011;20;1359;feed part from magazin;200;12.05.2021;19:02:01;12.05.2021;19:02:03;11;27
8011;30;1359;assemble a PCB with fuse left and right ;304;12.05.2021;19:06:01;12.05.2021;19:07:53;8;6
8011;40;1359;feed part from magazin;200;12.05.2021;19:08:48;12.05.2021;19:08:51;6;63
8011;50;1359;pressing for time in seconds;110;12.05.2021;19:09:09;12.05.2021;19:09:11;7;14
8011;60;1359;store a part from stopper 2;211;12.05.2021;19:10:50;12.05.2021;19:11:02;5;1126
8011;10;1359;release a defined part on stopper 1;212;12.05.2021;19:03:05;12.05.2021;19:03:18;5;0
8011;20;1359;feed part from magazin;200;12.05.2021;19:03:44;12.05.2021;19:03:47;11;27
8011;30;1359;assemble a PCB with fuse left and right ;304;12.05.2021;19:07:57;12.05.2021;19:09:48;8;6
8011;40;1359;feed part from magazin;200;12.05.2021;19:10:34;12.05.2021;19:10:36;6;63
8011;50;1359;pressing for time in seconds;110;12.05.2021;19:10:53;12.05.2021;19:10:56;7;14
8011;60;1359;store a part from stopper 2;211;12.05.2021;19:12:14;12.05.2021;19:12:27;5;1126
8011;10;1359;release a defined part on stopper 1;212;12.05.2021;19:03:21;12.05.2021;19:03:33;5;0
8011;20;1359;feed part from magazin;200;12.05.2021;19:04:00;12.05.2021;19:04:02;11;27
8011;30;1359;assemble a PCB with fuse left and right ;304;12.05.2021;19:21:30;12.05.2021;19:23:21;8;6
8011;40;1359;feed part from magazin;200;12.05.2021;19:24:15;12.05.2021;19:24:18;6;63
8011;50;1359;pressing for time in seconds;110;12.05.2021;19:24:33;12.05.2021;19:24:35;7;14
8011;60;1359;store a part from stopper 2;211;12.05.2021;19:26:31;12.05.2021;19:26:43;5;1126
8011;10;1359;release a defined part on stopper 1;212;12.05.2021;19:03:37;12.05.2021;19:03:50;5;0
8011;20;1359;feed part from magazin;200;12.05.2021;19:04:17;12.05.2021;19:04:19;11;27
8011;30;1359;assemble a PCB with fuse left and right ;304;12.05.2021;19:10:15;12.05.2021;19:12:06;8;6
8011;40;1359;feed part from magazin;200;12.05.2021;19:13:10;12.05.2021;19:13:12;6;63
8011;50;1359;pressing for time in seconds;110;12.05.2021;19:13:27;12.05.2021;19:13:30;7;14
8011;60;1359;store a part from stopper 2;211;12.05.2021;19:15:14;12.05.2021;19:15:26;5;1126
8011;10;1359;release a defined part on stopper 1;212;12.05.2021;19:03:54;12.05.2021;19:04:08;5;0
8011;20;1359;feed part from magazin;200;12.05.2021;19:04:35;12.05.2021;19:04:36;11;27
8011;30;1359;assemble a PCB with fuse left and right ;304;12.05.2021;19:23:28;12.05.2021;19:25:19;8;6
8011;40;1359;feed part from magazin;200;12.05.2021;19:26:09;12.05.2021;19:26:12;6;63
8011;50;1359;pressing for time in seconds;110;12.05.2021;19:26:25;12.05.2021;19:26:27;7;14
8011;60;1359;store a part from stopper 2;211;12.05.2021;19:28:04;12.05.2021;19:28:16;5;1126
8111;10;1359;release a defined part on stopper 1;212;12.05.2021;19:04:18;12.05.2021;19:04:31;5;0
8111;20;1359;feed part from magazin;200;12.05.2021;19:04:58;12.05.2021;19:05:00;11;27
8111;30;1359;assembly part with defined PCB;300;12.05.2021;19:17:58;12.05.2021;19:19:42;8;6
8111;40;1359;feed part from magazin;200;12.05.2021;19:20:42;12.05.2021;19:20:44;6;63
8111;50;1359;pressing for time in seconds;110;12.05.2021;19:21:06;12.05.2021;19:21:08;7;14
8111;60;1359;store a part from stopper 2;211;12.05.2021;19:22:51;12.05.2021;19:23:03;5;1126
8111;10;1359;release a defined part on stopper 1;212;12.05.2021;19:04:37;12.05.2021;19:04:50;5;0
8111;20;1359;feed part from magazin;200;12.05.2021;19:05:17;12.05.2021;19:05:18;11;27
8111;30;1359;assembly part with defined PCB;300;12.05.2021;19:12:10;12.05.2021;19:13:49;8;6
8111;40;1359;feed part from magazin;200;12.05.2021;19:14:39;12.05.2021;19:14:42;6;63
8111;50;1359;pressing for time in seconds;110;12.05.2021;19:14:57;12.05.2021;19:14:59;7;14
8111;60;1359;store a part from stopper 2;211;12.05.2021;19:16:32;12.05.2021;19:16:44;5;1126
8111;10;1359;release a defined part on stopper 1;212;12.05.2021;19:06:56;12.05.2021;19:07:09;5;0
8111;20;1359;feed part from magazin;200;12.05.2021;19:07:36;12.05.2021;19:07:38;11;27
8111;30;1359;assembly part with defined PCB;300;12.05.2021;19:13:53;12.05.2021;19:15:32;8;6
8111;40;1359;feed part from magazin;200;12.05.2021;19:16:13;12.05.2021;19:16:16;6;63
8111;50;1359;pressing for time in seconds;110;12.05.2021;19:16:29;12.05.2021;19:16:31;7;14
8111;60;1359;store a part from stopper 2;211;12.05.2021;19:18:16;12.05.2021;19:18:29;5;1126
8111;10;1359;release a defined part on stopper 1;212;12.05.2021;19:09:00;12.05.2021;19:09:15;5;0
8111;20;1359;feed part from magazin;200;12.05.2021;19:09:42;12.05.2021;19:09:43;11;27
8111;30;1359;assembly part with defined PCB;300;12.05.2021;19:15:36;12.05.2021;19:17:15;8;6
8111;40;1359;feed part from magazin;200;12.05.2021;19:18:05;12.05.2021;19:18:07;6;63
8111;50;1359;pressing for time in seconds;110;12.05.2021;19:18:22;12.05.2021;19:18:24;7;14
8111;60;1359;store a part from stopper 2;211;12.05.2021;19:19:42;12.05.2021;19:19:56;5;1126
8111;10;1359;release a defined part on stopper 1;212;12.05.2021;19:11:03;12.05.2021;19:11:17;5;0
8111;20;1359;feed part from magazin;200;12.05.2021;19:11:44;12.05.2021;19:11:47;11;27
8111;30;1359;assembly part with defined PCB;300;12.05.2021;19:19:47;12.05.2021;19:21:26;8;6
8111;40;1359;feed part from magazin;200;12.05.2021;19:22:22;12.05.2021;19:22:24;6;63
8111;50;1359;pressing for time in seconds;110;12.05.2021;19:22:38;12.05.2021;19:22:40;7;14
8111;60;1359;store a part from stopper 2;211;12.05.2021;19:24:14;12.05.2021;19:24:25;5;1126
8010;10;1360;release a defined part on stopper 1;212;12.05.2021;19:20:02;12.05.2021;19:20:17;5;0
8010;20;1360;feed part from magazin;200;12.05.2021;19:20:43;12.05.2021;19:20:45;11;27
8010;30;1360;assemble a PCB with one fuse left;302;12.05.2021;19:25:23;12.05.2021;19:25:50;8;6
8010;40;1360;feed part from magazin;200;12.05.2021;19:26:39;12.05.2021;19:36:33;6;63
8010;50;1360;pressing for time in seconds;110;12.05.2021;19:40:04;12.05.2021;19:40:06;7;14
8010;60;1360;store a part from stopper 2;211;12.05.2021;19:41:45;12.05.2021;19:41:57;5;1126
8010;20;1360;feed part from magazin;200;12.05.2021;19:20:59;12.05.2021;19:21:01;11;27
8010;30;1360;assemble a PCB with one fuse left;302;12.05.2021;19:39:44;12.05.2021;19:41:27;8;6
8010;40;1360;feed part from magazin;200;12.05.2021;19:42:15;12.05.2021;19:42:17;6;63
8010;50;1360;pressing for time in seconds;110;12.05.2021;19:42:30;12.05.2021;19:42:33;7;14
8010;60;1360;store a part from stopper 2;211;12.05.2021;19:44:04;12.05.2021;19:44:18;5;1126
8010;10;1360;release a defined part on stopper 1;212;12.05.2021;19:20:20;12.05.2021;19:20:32;5;0
8010;10;1360;release a defined part on stopper 1;212;12.05.2021;19:20:36;12.05.2021;19:20:49;5;0
8010;20;1360;feed part from magazin;200;12.05.2021;19:21:16;12.05.2021;19:21:18;11;27
8010;30;1360;assemble a PCB with one fuse left;302;12.05.2021;19:26:23;12.05.2021;19:27:37;8;6
8010;40;1360;feed part from magazin;200;;;;;6;63
8010;50;1360;pressing for time in seconds;110;;;;;7;14
8010;60;1360;store a part from stopper 2;211;;;;;5;1126
8010;10;1360;release a defined part on stopper 1;212;12.05.2021;19:21:33;12.05.2021;19:21:47;5;0
8010;20;1360;feed part from magazin;200;12.05.2021;19:22:14;12.05.2021;19:22:16;11;27
8010;30;1360;assemble a PCB with one fuse left;302;12.05.2021;19:36:12;12.05.2021;19:37:55;8;6
8010;40;1360;feed part from magazin;200;12.05.2021;19:39:54;12.05.2021;19:39:56;6;63
8010;50;1360;pressing for time in seconds;110;12.05.2021;19:40:39;12.05.2021;19:40:41;7;14
